#EXPORTTYPE:                 ;DATA ALL                   
#FILE:                       ;SiO2@PIPSECAGEM60C.ngb-ds3
#FORMAT:                     ;NETZSCH5                   
#FTYPE:                      ;ASCII                      
#IDENTITY:                   ;SiO2@PIPSECAGEM60C        
#DECIMAL:                    ;COMMA                      
#SEPARATOR:                  ;SEMICOLON                  
#MTYPE:                      ;TG                         
#INSTRUMENT:                 ;NETZSCH STA 449F3          
#PROJECT:                    ;-                          
#DATE/TIME:                  ;19/11/2024 13:25:15 (UTC-3)
#CORR. FILE:                 ;Correction.ngb-bs3         
#TEMPCAL:                    ;Cal_08_2024_Ar_5C.ngb-ts3  
#SENSITIVITY:                ;---                        
#LABORATORY:                 ;Proc de Nanocerümicas      
#OPERATOR:                   ;Danilo Janes               
#REMARK:                     ;                           
#SAMPLE:                     ;SiO2@PIPSECAGEM60C        
#SAMPLE MASS /mg:            ;11,9130                    
#MATERIAL:                   ;                           
#REFERENCE:                  ;                           
#REFERENCE MASS /mg:         ;                           
#TYPE OF CRUCIBLE:           ;DTA/TG crucible Al2O3      
#SAMPLE CRUCIBLE MASS /mg:   ;0                          
#REFERENCE CRUCIBLE MASS /mg:;                           
#TG RANGE /mg:               ;35000                      
#TAU-R:                      ;---                        
#CORR. CODE:                 ;020                        
#EXO:                        ;-1                         
#RANGE:                      ;20oC/10,0(K/min)/1000oC    
#SEGMENT:                    ;S1/1                       
#SEG. 1:                     ;20oC/10,0(K/min)/1000oC    

##Temp./oC;Time/min;Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min)
253,57779;23,38303; 86,15188;20,00000;20,00000
254,09116;23,43353; 86,14039;20,00000;20,00000
254,57959;23,48403; 86,12835;20,00000;20,00000
255,09261;23,53454; 86,11730;20,00000;20,00000
255,59241;23,58504; 86,09968;20,00000;20,00000
256,09134;23,63554; 86,08237;20,00000;20,00000
256,59283;23,68605; 86,06171;20,00000;20,00000
257,10757;23,73655; 86,04778;20,00000;20,00000
257,61130;23,78705; 86,03468;20,00000;20,00000
258,11474;23,83756; 86,01549;20,00000;20,00000
258,63203;23,88806; 85,99940;20,00000;20,00000
259,13240;23,93856; 85,98953;20,00000;20,00000
259,62949;23,98907; 85,97526;20,00000;20,00000
260,13252;24,03957; 85,95919;20,00000;20,00000
260,65176;24,09007; 85,94138;20,00000;20,00000
261,13554;24,14058; 85,92699;20,00000;20,00000
261,64246;24,19108; 85,91262;20,00000;20,00000
262,15447;24,24158; 85,88627;20,00000;20,00000
262,66214;24,29209; 85,87466;20,00000;20,00000
263,16929;24,34259; 85,85905;20,00000;20,00000
263,67290;24,39309; 85,83679;20,00000;20,00000
264,18031;24,44360; 85,81853;20,00000;20,00000
264,69224;24,49410; 85,79486;20,00000;20,00000
265,18911;24,54460; 85,77791;20,00000;20,00000
265,69555;24,59511; 85,76147;20,00000;20,00000
266,20275;24,64561; 85,73947;20,00000;20,00000
266,70450;24,69611; 85,71969;20,00000;20,00000
267,20984;24,74662; 85,70479;20,00000;20,00000
267,71449;24,79712; 85,68064;20,00000;20,00000
268,21856;24,84762; 85,67030;20,00000;20,00000
268,71920;24,89813; 85,65508;20,00000;20,00000
269,23051;24,94863; 85,63890;20,00000;20,00000
269,73657;24,99913; 85,61767;20,00000;20,00000
270,25826;25,04964; 85,59906;20,00000;20,00000
270,75658;25,10014; 85,58122;20,00000;20,00000
271,27284;25,15064; 85,55934;20,00000;20,00000
271,76275;25,20115; 85,54571;20,00000;20,00000
272,25687;25,25165; 85,52705;20,00000;20,00000
272,77538;25,30215; 85,50848;20,00000;20,00000
273,28713;25,35266; 85,48204;20,00000;20,00000
273,78812;25,40316; 85,46627;20,00000;20,00000
274,28579;25,45366; 85,45076;20,00000;20,00000
274,80390;25,50417; 85,43469;20,00000;20,00000
275,31418;25,55467; 85,41848;20,00000;20,00000
275,80756;25,60517; 85,39966;20,00000;20,00000
276,32422;25,65568; 85,38072;20,00000;20,00000
276,81108;25,70618; 85,36723;20,00000;20,00000
277,34521;25,75668; 85,34838;20,00000;20,00000
277,82883;25,80719; 85,33274;20,00000;20,00000
278,32990;25,85769; 85,31383;20,00000;20,00000
278,83485;25,90819; 85,29283;20,00000;20,00000
279,34420;25,95870; 85,27739;20,00000;20,00000
279,87260;26,00920; 85,25423;20,00000;20,00000
280,36103;26,05970; 85,23221;20,00000;20,00000
280,87718;26,11021; 85,20523;20,00000;20,00000
281,36806;26,16071; 85,19243;20,00000;20,00000
281,87951;26,21121; 85,17706;20,00000;20,00000
282,37512;26,26172; 85,15853;20,00000;20,00000
282,87782;26,31222; 85,14482;20,00000;20,00000
283,38177;26,36272; 85,11809;20,00000;20,00000
283,90253;26,41323; 85,09881;20,00000;20,00000
284,40306;26,46373; 85,08191;20,00000;20,00000
284,90904;26,51423; 85,05936;20,00000;20,00000
285,41233;26,56474; 85,04040;20,00000;20,00000
285,91162;26,61524; 85,01702;20,00000;20,00000
286,41040;26,66574; 84,99832;20,00000;20,00000
286,93459;26,71625; 84,97293;20,00000;20,00000
287,42458;26,76675; 84,95270;20,00000;20,00000
287,92273;26,81725; 84,93629;20,00000;20,00000
288,42770;26,86776; 84,91047;20,00000;20,00000
288,93695;26,91826; 84,89327;20,00000;20,00000
289,43481;26,96876; 84,87239;20,00000;20,00000
289,92476;27,01927; 84,85549;20,00000;20,00000
290,43073;27,06977; 84,82923;20,00000;20,00000
290,94292;27,12027; 84,81064;20,00000;20,00000
291,45397;27,17078; 84,78779;20,00000;20,00000
291,95643;27,22128; 84,77085;20,00000;20,00000
292,45168;27,27178; 84,74322;20,00000;20,00000
292,97006;27,32229; 84,73146;20,00000;20,00000
293,46268;27,37279; 84,70961;20,00000;20,00000
293,97283;27,42329; 84,69004;20,00000;20,00000
294,47428;27,47380; 84,66575;20,00000;20,00000
294,97721;27,52430; 84,64849;20,00000;20,00000
295,49247;27,57480; 84,62598;20,00000;20,00000
295,99026;27,62531; 84,60656;20,00000;20,00000
296,49127;27,67581; 84,58277;20,00000;20,00000
297,00323;27,72631; 84,56745;20,00000;20,00000
297,50184;27,77681; 84,55319;20,00000;20,00000
298,00925;27,82732; 84,53734;20,00000;20,00000
298,51457;27,87782; 84,52064;20,00000;20,00000
299,01893;27,92832; 84,49588;20,00000;20,00000
299,51433;27,97883; 84,47771;20,00000;20,00000
300,00967;28,02933; 84,45264;20,00000;20,00000
300,51427;28,07983; 84,41624;20,00000;20,00000
301,01942;28,13034; 84,39169;20,00000;20,00000
301,51668;28,18084; 84,36455;20,00000;20,00000
302,04729;28,23134; 84,33417;20,00000;20,00000
302,53030;28,28185; 84,30998;20,00000;20,00000
303,02849;28,33235; 84,28374;20,00000;20,00000
303,53605;28,38285; 84,26290;20,00000;20,00000
304,04813;28,43336; 84,23466;20,00000;20,00000
304,56586;28,48386; 84,20665;20,00000;20,00000
305,06713;28,53436; 84,18653;20,00000;20,00000
305,56124;28,58487; 84,15967;20,00000;20,00000
306,07401;28,63537; 84,13503;20,00000;20,00000
306,58056;28,68587; 84,11348;20,00000;20,00000
307,09607;28,73638; 84,07873;20,00000;20,00000
307,58546;28,78688; 84,05158;20,00000;20,00000
308,08952;28,83738; 84,01992;20,00000;20,00000
308,59407;28,88789; 84,00336;20,00000;20,00000
309,09910;28,93839; 83,97795;20,00000;20,00000
309,61581;28,98889; 83,94158;20,00000;20,00000
310,12042;29,03940; 83,91775;20,00000;20,00000
310,61798;29,08990; 83,88324;20,00000;20,00000
311,12162;29,14040; 83,86531;20,00000;20,00000
311,61944;29,19091; 83,83478;20,00000;20,00000
312,12562;29,24141; 83,79876;20,00000;20,00000
312,62909;29,29191; 83,77702;20,00000;20,00000
313,15034;29,34242; 83,75470;20,00000;20,00000
313,64988;29,39292; 83,72483;20,00000;20,00000
314,15209;29,44342; 83,70106;20,00000;20,00000
314,66145;29,49393; 83,67631;20,00000;20,00000
315,15676;29,54443; 83,64307;20,00000;20,00000
315,67007;29,59493; 83,61549;20,00000;20,00000
316,17587;29,64544; 83,59134;20,00000;20,00000
316,68086;29,69594; 83,55753;20,00000;20,00000
317,18684;29,74644; 83,53258;20,00000;20,00000
317,69560;29,79695; 83,50835;20,00000;20,00000
318,20329;29,84745; 83,47342;20,00000;20,00000
318,70685;29,89795; 83,44980;20,00000;20,00000
319,20694;29,94846; 83,42552;20,00000;20,00000
319,70352;29,99896; 83,39208;20,00000;20,00000
320,23049;30,04946; 83,37055;20,00000;20,00000
320,73767;30,09997; 83,34344;20,00000;20,00000
321,23087;30,15047; 83,30529;20,00000;20,00000
321,73952;30,20097; 83,27582;20,00000;20,00000
322,25497;30,25148; 83,24252;20,00000;20,00000
322,75015;30,30198; 83,21604;20,00000;20,00000
323,26887;30,35248; 83,17677;20,00000;20,00000
323,76915;30,40299; 83,15514;20,00000;20,00000
324,28935;30,45349; 83,12202;20,00000;20,00000
324,78825;30,50399; 83,08722;20,00000;20,00000
325,29249;30,55450; 83,06122;20,00000;20,00000
325,80288;30,60500; 83,02791;20,00000;20,00000
326,30004;30,65550; 83,00411;20,00000;20,00000
326,81396;30,70601; 82,97289;20,00000;20,00000
327,31574;30,75651; 82,93849;20,00000;20,00000
327,82886;30,80701; 82,91182;20,00000;20,00000
328,33307;30,85752; 82,88107;20,00000;20,00000
328,83847;30,90802; 82,84789;20,00000;20,00000
329,34859;30,95852; 82,82122;20,00000;20,00000
329,85048;31,00903; 82,79126;20,00000;20,00000
330,36634;31,05953; 82,76462;20,00000;20,00000
330,85133;31,11003; 82,73984;20,00000;20,00000
331,35786;31,16054; 82,71266;20,00000;20,00000
331,87431;31,21104; 82,68744;20,00000;20,00000
332,37905;31,26154; 82,65205;20,00000;20,00000
332,88365;31,31205; 82,63429;20,00000;20,00000
333,38466;31,36255; 82,60535;20,00000;20,00000
333,88175;31,41305; 82,57131;20,00000;20,00000
334,38471;31,46356; 82,54090;20,00000;20,00000
334,89611;31,51406; 82,51134;20,00000;20,00000
335,40204;31,56456; 82,47966;20,00000;20,00000
335,90499;31,61507; 82,44814;20,00000;20,00000
336,41915;31,66557; 82,41952;20,00000;20,00000
336,91238;31,71607; 82,38119;20,00000;20,00000
337,41829;31,76658; 82,35320;20,00000;20,00000
337,92180;31,81708; 82,32182;20,00000;20,00000
338,44604;31,86758; 82,29241;20,00000;20,00000
338,94499;31,91809; 82,25759;20,00000;20,00000
339,44634;31,96859; 82,22417;20,00000;20,00000
339,94376;32,01909; 82,18835;20,00000;20,00000
340,45978;32,06960; 82,15837;20,00000;20,00000
340,95509;32,12010; 82,12704;20,00000;20,00000
341,47214;32,17060; 82,09559;20,00000;20,00000
341,98551;32,22111; 82,05902;20,00000;20,00000
342,48587;32,27161; 82,02789;20,00000;20,00000
342,98723;32,32211; 81,99002;20,00000;20,00000
343,49942;32,37262; 81,95707;20,00000;20,00000
343,99685;32,42312; 81,92710;20,00000;20,00000
344,51330;32,47362; 81,88728;20,00000;20,00000
345,00989;32,52413; 81,85030;20,00000;20,00000
345,50249;32,57463; 81,81451;20,00000;20,00000
346,02443;32,62513; 81,77426;20,00000;20,00000
346,52778;32,67564; 81,74756;20,00000;20,00000
347,02678;32,72614; 81,71011;20,00000;20,00000
347,53772;32,77664; 81,68227;20,00000;20,00000
348,04785;32,82714; 81,64548;20,00000;20,00000
348,54428;32,87765; 81,60578;20,00000;20,00000
349,04508;32,92815; 81,56997;20,00000;20,00000
349,55560;32,97865; 81,54198;20,00000;20,00000
350,06920;33,02916; 81,50131;20,00000;20,00000
350,56890;33,07966; 81,47265;20,00000;20,00000
351,06849;33,13016; 81,43359;20,00000;20,00000
351,57014;33,18067; 81,39293;20,00000;20,00000
352,08223;33,23117; 81,36953;20,00000;20,00000
352,58322;33,28167; 81,33434;20,00000;20,00000
353,08833;33,33218; 81,30440;20,00000;20,00000
353,59087;33,38268; 81,26432;20,00000;20,00000
354,09361;33,43318; 81,22960;20,00000;20,00000
354,59599;33,48369; 81,18882;20,00000;20,00000
355,09516;33,53419; 81,14293;20,00000;20,00000
355,60563;33,58469; 81,09797;20,00000;20,00000
356,10226;33,63520; 81,05288;20,00000;20,00000
356,61349;33,68570; 81,02127;20,00000;20,00000
357,11564;33,73620; 80,97464;20,00000;20,00000
357,62022;33,78671; 80,93277;20,00000;20,00000
358,12615;33,83721; 80,88349;20,00000;20,00000
358,61296;33,88771; 80,84844;20,00000;20,00000
359,12733;33,93822; 80,80331;20,00000;20,00000
359,63125;33,98872; 80,75900;20,00000;20,00000
360,13401;34,03922; 80,72497;20,00000;20,00000
360,63931;34,08973; 80,67594;20,00000;20,00000
361,13245;34,14023; 80,63438;20,00000;20,00000
361,64857;34,19073; 80,60280;20,00000;20,00000
362,15076;34,24124; 80,55960;20,00000;20,00000
362,65206;34,29174; 80,52618;20,00000;20,00000
363,15426;34,34224; 80,48365;20,00000;20,00000
363,66830;34,39275; 80,44323;20,00000;20,00000
364,16080;34,44325; 80,40599;20,00000;20,00000
364,66630;34,49375; 80,36387;20,00000;20,00000
365,17233;34,54426; 80,32657;20,00000;20,00000
365,69164;34,59476; 80,28045;20,00000;20,00000
366,18065;34,64526; 80,25207;20,00000;20,00000
366,69484;34,69577; 80,21536;20,00000;20,00000
367,18708;34,74627; 80,17796;20,00000;20,00000
367,68813;34,79677; 80,13974;20,00000;20,00000
368,19750;34,84728; 80,10075;20,00000;20,00000
368,70557;34,89778; 80,07427;20,00000;20,00000
369,20122;34,94828; 80,03715;20,00000;20,00000
369,70308;34,99879; 80,00106;20,00000;20,00000
370,20396;35,04929; 79,96267;20,00000;20,00000
370,71117;35,09979; 79,92628;20,00000;20,00000
371,22275;35,15030; 79,87897;20,00000;20,00000
371,72079;35,20080; 79,85038;20,00000;20,00000
372,22427;35,25130; 79,81166;20,00000;20,00000
372,72939;35,30181; 79,77012;20,00000;20,00000
373,24205;35,35231; 79,73323;20,00000;20,00000
373,74976;35,40281; 79,68657;20,00000;20,00000
374,25535;35,45332; 79,64551;20,00000;20,00000
374,76582;35,50382; 79,59490;20,00000;20,00000
375,26356;35,55432; 79,55050;20,00000;20,00000
375,76820;35,60483; 79,51574;20,00000;20,00000
376,26847;35,65533; 79,47147;20,00000;20,00000
376,77641;35,70583; 79,42855;20,00000;20,00000
377,29154;35,75634; 79,38585;20,00000;20,00000
377,78203;35,80684; 79,34215;20,00000;20,00000
378,29252;35,85734; 79,30827;20,00000;20,00000
378,80181;35,90785; 79,27281;20,00000;20,00000
379,29266;35,95835; 79,23305;20,00000;20,00000
379,79957;36,00885; 79,19324;20,00000;20,00000
380,30656;36,05936; 79,15928;20,00000;20,00000
380,81459;36,10986; 79,12123;20,00000;20,00000
381,32349;36,16036; 79,07535;20,00000;20,00000
381,81991;36,21087; 79,04470;20,00000;20,00000
382,32423;36,26137; 79,00250;20,00000;20,00000
382,83505;36,31187; 78,95653;20,00000;20,00000
383,34835;36,36238; 78,90981;20,00000;20,00000
383,84126;36,41288; 78,87489;20,00000;20,00000
384,34872;36,46338; 78,83444;20,00000;20,00000
384,85358;36,51389; 78,79661;20,00000;20,00000
385,35979;36,56439; 78,76209;20,00000;20,00000
385,87409;36,61489; 78,72251;20,00000;20,00000
386,36987;36,66540; 78,67905;20,00000;20,00000
386,87155;36,71590; 78,64551;20,00000;20,00000
387,38293;36,76640; 78,60607;20,00000;20,00000
387,88281;36,81691; 78,56323;20,00000;20,00000
388,37657;36,86741; 78,52954;20,00000;20,00000
388,91066;36,91791; 78,48731;20,00000;20,00000
389,40170;36,96842; 78,44629;20,00000;20,00000
389,91261;37,01892; 78,40477;20,00000;20,00000
390,41994;37,06942; 78,36697;20,00000;20,00000
390,93329;37,11993; 78,32457;20,00000;20,00000
391,42729;37,17043; 78,28023;20,00000;20,00000
391,93889;37,22093; 78,24227;20,00000;20,00000
392,43475;37,27144; 78,19688;20,00000;20,00000
392,94619;37,32194; 78,15864;20,00000;20,00000
393,44437;37,37244; 78,12072;20,00000;20,00000
393,95263;37,42295; 78,08241;20,00000;20,00000
394,45720;37,47345; 78,03435;20,00000;20,00000
394,95971;37,52395; 77,99419;20,00000;20,00000
395,47217;37,57446; 77,94964;20,00000;20,00000
395,97135;37,62496; 77,90747;20,00000;20,00000
396,46252;37,67546; 77,86238;20,00000;20,00000
396,97733;37,72597; 77,82024;20,00000;20,00000
397,48230;37,77647; 77,78053;20,00000;20,00000
397,98377;37,82697; 77,73885;20,00000;20,00000
398,47951;37,87748; 77,69416;20,00000;20,00000
398,99083;37,92798; 77,66185;20,00000;20,00000
399,49011;37,97848; 77,62247;20,00000;20,00000
400,00814;38,02898; 77,57869;20,00000;20,00000
400,50868;38,07949; 77,54581;20,00000;20,00000
401,00892;38,12999; 77,50609;20,00000;20,00000
401,50889;38,18049; 77,46801;20,00000;20,00000
402,02193;38,23100; 77,42875;20,00000;20,00000
402,52207;38,28150; 77,39391;20,00000;20,00000
403,03164;38,33200; 77,35407;20,00000;20,00000
403,53447;38,38251; 77,31039;20,00000;20,00000
404,03919;38,43301; 77,26552;20,00000;20,00000
404,53483;38,48351; 77,23395;20,00000;20,00000
405,04347;38,53402; 77,19561;20,00000;20,00000
405,55049;38,58452; 77,15444;20,00000;20,00000
406,05641;38,63502; 77,11181;20,00000;20,00000
406,54855;38,68553; 77,06540;20,00000;20,00000
407,05702;38,73603; 77,02698;20,00000;20,00000
407,55784;38,78653; 76,98527;20,00000;20,00000
408,07904;38,83704; 76,94155;20,00000;20,00000
408,57046;38,88754; 76,89862;20,00000;20,00000
409,07525;38,93804; 76,85833;20,00000;20,00000
409,58038;38,98855; 76,82316;20,00000;20,00000
410,09503;39,03905; 76,77890;20,00000;20,00000
410,59421;39,08955; 76,73242;20,00000;20,00000
411,10259;39,14006; 76,68512;20,00000;20,00000
411,61669;39,19056; 76,64827;20,00000;20,00000
412,12058;39,24106; 76,60504;20,00000;20,00000
412,61544;39,29157; 76,55946;20,00000;20,00000
413,12727;39,34207; 76,51901;20,00000;20,00000
413,62915;39,39257; 76,47317;20,00000;20,00000
414,14173;39,44308; 76,42446;20,00000;20,00000
414,64302;39,49358; 76,38642;20,00000;20,00000
415,14582;39,54408; 76,34399;20,00000;20,00000
415,65639;39,59459; 76,30468;20,00000;20,00000
416,16000;39,64509; 76,26022;20,00000;20,00000
416,66529;39,69559; 76,21875;20,00000;20,00000
417,17361;39,74610; 76,17644;20,00000;20,00000
417,68393;39,79660; 76,13869;20,00000;20,00000
418,17751;39,84710; 76,10054;20,00000;20,00000
418,68586;39,89761; 76,05784;20,00000;20,00000
419,17874;39,94811; 76,01262;20,00000;20,00000
419,70244;39,99861; 75,97419;20,00000;20,00000
420,20241;40,04912; 75,93467;20,00000;20,00000
420,71693;40,09962; 75,89320;20,00000;20,00000
421,21331;40,15012; 75,85237;20,00000;20,00000
421,72844;40,20063; 75,81072;20,00000;20,00000
422,23383;40,25113; 75,76722;20,00000;20,00000
422,72823;40,30163; 75,71805;20,00000;20,00000
423,24152;40,35214; 75,68453;20,00000;20,00000
423,75160;40,40264; 75,64218;20,00000;20,00000
424,24412;40,45314; 75,59873;20,00000;20,00000
424,74349;40,50365; 75,56635;20,00000;20,00000
425,26372;40,55415; 75,52439;20,00000;20,00000
425,76312;40,60465; 75,48040;20,00000;20,00000
426,27772;40,65516; 75,44537;20,00000;20,00000
426,77095;40,70566; 75,40926;20,00000;20,00000
427,28280;40,75616; 75,37048;20,00000;20,00000
427,79646;40,80667; 75,32568;20,00000;20,00000
428,29353;40,85717; 75,28626;20,00000;20,00000
428,80081;40,90767; 75,24369;20,00000;20,00000
429,29379;40,95818; 75,20416;20,00000;20,00000
429,81296;41,00868; 75,15897;20,00000;20,00000
430,31609;41,05918; 75,11295;20,00000;20,00000
430,81013;41,10969; 75,06543;20,00000;20,00000
431,31179;41,16019; 75,02549;20,00000;20,00000
431,82760;41,21069; 74,98123;20,00000;20,00000
432,33511;41,26120; 74,93841;20,00000;20,00000
432,84374;41,31170; 74,90315;20,00000;20,00000
433,33359;41,36220; 74,86022;20,00000;20,00000
433,84581;41,41271; 74,82910;20,00000;20,00000
434,35211;41,46321; 74,78769;20,00000;20,00000
434,85391;41,51371; 74,74236;20,00000;20,00000
435,36495;41,56422; 74,70494;20,00000;20,00000
435,86236;41,61472; 74,66000;20,00000;20,00000
436,36387;41,66522; 74,61611;20,00000;20,00000
436,87969;41,71573; 74,57200;20,00000;20,00000
437,38071;41,76623; 74,53507;20,00000;20,00000
437,88042;41,81673; 74,49225;20,00000;20,00000
438,38298;41,86724; 74,44929;20,00000;20,00000
438,89243;41,91774; 74,41483;20,00000;20,00000
439,39930;41,96824; 74,37039;20,00000;20,00000
439,90573;42,01875; 74,32477;20,00000;20,00000
440,40461;42,06925; 74,28117;20,00000;20,00000
440,91246;42,11975; 74,24364;20,00000;20,00000
441,40169;42,17026; 74,20359;20,00000;20,00000
441,91569;42,22076; 74,16345;20,00000;20,00000
442,42378;42,27126; 74,12361;20,00000;20,00000
442,93418;42,32177; 74,07549;20,00000;20,00000
443,42528;42,37227; 74,03628;20,00000;20,00000
443,94233;42,42277; 73,99309;20,00000;20,00000
444,44535;42,47328; 73,94806;20,00000;20,00000
444,95095;42,52378; 73,90643;20,00000;20,00000
445,47553;42,57428; 73,86479;20,00000;20,00000
445,98044;42,62479; 73,82327;20,00000;20,00000
446,48740;42,67529; 73,77684;20,00000;20,00000
446,98979;42,72579; 73,73415;20,00000;20,00000
447,49418;42,77630; 73,68327;20,00000;20,00000
447,99993;42,82680; 73,64034;20,00000;20,00000
448,51815;42,87730; 73,59682;20,00000;20,00000
449,00172;42,92781; 73,55368;20,00000;20,00000
449,51292;42,97831; 73,51247;20,00000;20,00000
450,01650;43,02881; 73,46831;20,00000;20,00000
450,52474;43,07931; 73,42568;20,00000;20,00000
451,02216;43,12982; 73,38715;20,00000;20,00000
451,54408;43,18032; 73,34479;20,00000;20,00000
452,03180;43,23082; 73,30080;20,00000;20,00000
452,54760;43,28133; 73,25785;20,00000;20,00000
453,05925;43,33183; 73,21451;20,00000;20,00000
453,55173;43,38233; 73,17950;20,00000;20,00000
454,05880;43,43284; 73,13595;20,00000;20,00000
454,55505;43,48334; 73,09333;20,00000;20,00000
455,08236;43,53384; 73,05313;20,00000;20,00000
455,56879;43,58435; 73,00739;20,00000;20,00000
456,08213;43,63485; 72,96145;20,00000;20,00000
456,57832;43,68535; 72,92092;20,00000;20,00000
457,08709;43,73586; 72,87217;20,00000;20,00000
457,58744;43,78636; 72,83859;20,00000;20,00000
458,08711;43,83686; 72,79925;20,00000;20,00000
458,58229;43,88737; 72,75730;20,00000;20,00000
459,08740;43,93787; 72,71741;20,00000;20,00000
459,58929;43,98837; 72,68228;20,00000;20,00000
460,08791;44,03888; 72,64513;20,00000;20,00000
460,59263;44,08938; 72,60104;20,00000;20,00000
461,11203;44,13988; 72,54937;20,00000;20,00000
461,61282;44,19039; 72,51366;20,00000;20,00000
462,11247;44,24089; 72,46775;20,00000;20,00000
462,60960;44,29139; 72,42540;20,00000;20,00000
463,12838;44,34190; 72,38145;20,00000;20,00000
463,61304;44,39240; 72,33787;20,00000;20,00000
464,13106;44,44290; 72,28880;20,00000;20,00000
464,63125;44,49341; 72,24585;20,00000;20,00000
465,13580;44,54391; 72,19846;20,00000;20,00000
465,63446;44,59441; 72,15527;20,00000;20,00000
466,15041;44,64492; 72,12255;20,00000;20,00000
466,64868;44,69542; 72,08045;20,00000;20,00000
467,15793;44,74592; 72,03016;20,00000;20,00000
467,66541;44,79643; 71,99833;20,00000;20,00000
468,16829;44,84693; 71,95203;20,00000;20,00000
468,66837;44,89743; 71,91480;20,00000;20,00000
469,16901;44,94794; 71,87193;20,00000;20,00000
469,67525;44,99844; 71,82069;20,00000;20,00000
470,17658;45,04894; 71,78248;20,00000;20,00000
470,68678;45,09945; 71,74217;20,00000;20,00000
471,19649;45,14995; 71,69820;20,00000;20,00000
471,69669;45,20045; 71,65339;20,00000;20,00000
472,20104;45,25096; 71,60909;20,00000;20,00000
472,71124;45,30146; 71,56332;20,00000;20,00000
473,21658;45,35196; 71,51615;20,00000;20,00000
473,71833;45,40247; 71,47137;20,00000;20,00000
474,22693;45,45297; 71,43692;20,00000;20,00000
474,73627;45,50347; 71,39409;20,00000;20,00000
475,23626;45,55398; 71,35183;20,00000;20,00000
475,74700;45,60448; 71,30328;20,00000;20,00000
476,24835;45,65498; 71,26475;20,00000;20,00000
476,74817;45,70549; 71,23446;20,00000;20,00000
477,25535;45,75599; 71,18255;20,00000;20,00000
477,75409;45,80649; 71,13960;20,00000;20,00000
478,26888;45,85700; 71,08992;20,00000;20,00000
478,76809;45,90750; 71,04567;20,00000;20,00000
479,27674;45,95800; 70,99816;20,00000;20,00000
479,78199;46,00851; 70,95259;20,00000;20,00000
480,27957;46,05901; 70,90979;20,00000;20,00000
480,78685;46,10951; 70,86830;20,00000;20,00000
481,31117;46,16002; 70,82009;20,00000;20,00000
481,80256;46,21052; 70,77297;20,00000;20,00000
482,30997;46,26102; 70,72316;20,00000;20,00000
482,81895;46,31153; 70,69137;20,00000;20,00000
483,31436;46,36203; 70,65271;20,00000;20,00000
483,82148;46,41253; 70,61256;20,00000;20,00000
484,32766;46,46304; 70,57119;20,00000;20,00000
484,82438;46,51354; 70,53085;20,00000;20,00000
485,33521;46,56404; 70,48255;20,00000;20,00000
485,84477;46,61455; 70,43760;20,00000;20,00000
486,35404;46,66505; 70,39988;20,00000;20,00000
486,85173;46,71555; 70,35751;20,00000;20,00000
487,35789;46,76606; 70,31380;20,00000;20,00000
487,86282;46,81656; 70,27543;20,00000;20,00000
488,38340;46,86706; 70,22669;20,00000;20,00000
488,88255;46,91757; 70,18363;20,00000;20,00000
489,38472;46,96807; 70,13429;20,00000;20,00000
489,88972;47,01857; 70,08767;20,00000;20,00000
490,40120;47,06908; 70,04675;20,00000;20,00000
490,91094;47,11958; 70,00812;20,00000;20,00000
491,41278;47,17008; 69,95873;20,00000;20,00000
491,91251;47,22059; 69,92162;20,00000;20,00000
492,41684;47,27109; 69,88452;20,00000;20,00000
492,92679;47,32159; 69,84004;20,00000;20,00000
493,43136;47,37210; 69,80418;20,00000;20,00000
493,94320;47,42260; 69,76382;20,00000;20,00000
494,43651;47,47310; 69,73070;20,00000;20,00000
494,95601;47,52361; 69,69409;20,00000;20,00000
495,45041;47,57411; 69,65649;20,00000;20,00000
495,95368;47,62461; 69,61767;20,00000;20,00000
496,45908;47,67512; 69,57203;20,00000;20,00000
496,95783;47,72562; 69,52627;20,00000;20,00000
497,47144;47,77612; 69,48932;20,00000;20,00000
497,98082;47,82663; 69,44801;20,00000;20,00000
498,48489;47,87713; 69,40022;20,00000;20,00000
498,98446;47,92763; 69,35037;20,00000;20,00000
499,48911;47,97814; 69,30158;20,00000;20,00000
500,01500;48,02864; 69,25501;20,00000;20,00000
500,50170;48,07914; 69,20660;20,00000;20,00000
501,00942;48,12964; 69,15187;20,00000;20,00000
501,50855;48,18015; 69,11173;20,00000;20,00000
502,01235;48,23065; 69,06314;20,00000;20,00000
502,51558;48,28115; 69,02156;20,00000;20,00000
503,02594;48,33166; 68,98144;20,00000;20,00000
503,52274;48,38216; 68,93410;20,00000;20,00000
504,02893;48,43266; 68,89431;20,00000;20,00000
504,53410;48,48317; 68,84407;20,00000;20,00000
505,04046;48,53367; 68,80108;20,00000;20,00000
505,55027;48,58417; 68,75870;20,00000;20,00000
506,04865;48,63468; 68,71583;20,00000;20,00000
506,55573;48,68518; 68,66599;20,00000;20,00000
507,05515;48,73568; 68,64121;20,00000;20,00000
507,56848;48,78619; 68,59736;20,00000;20,00000
508,06645;48,83669; 68,55860;20,00000;20,00000
508,57079;48,88719; 68,50508;20,00000;20,00000
509,08560;48,93770; 68,46801;20,00000;20,00000
