##Temp./oC	Time/min	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(protective)/(ml/min)
389,4017	36,96842	78,44629	20	20
389,91261	37,01892	78,40477	20	20
390,41994	37,06942	78,36697	20	20
390,93329	37,11993	78,32457	20	20
391,42729	37,17043	78,28023	20	20
391,93889	37,22093	78,24227	20	20
392,43475	37,27144	78,19688	20	20
392,94619	37,32194	78,15864	20	20
393,44437	37,37244	78,12072	20	20
393,95263	37,42295	78,08241	20	20
394,4572	37,47345	78,03435	20	20
394,95971	37,52395	77,99419	20	20
395,47217	37,57446	77,94964	20	20
395,97135	37,62496	77,90747	20	20
396,46252	37,67546	77,86238	20	20
396,97733	37,72597	77,82024	20	20
397,4823	37,77647	77,78053	20	20
397,98377	37,82697	77,73885	20	20
398,47951	37,87748	77,69416	20	20
398,99083	37,92798	77,66185	20	20
399,49011	37,97848	77,62247	20	20
400,00814	38,02898	77,57869	20	20
400,50868	38,07949	77,54581	20	20
401,00892	38,12999	77,50609	20	20
401,50889	38,18049	77,46801	20	20
402,02193	38,231	77,42875	20	20
402,52207	38,2815	77,39391	20	20
403,03164	38,332	77,35407	20	20
403,53447	38,38251	77,31039	20	20
404,03919	38,43301	77,26552	20	20
404,53483	38,48351	77,23395	20	20
405,04347	38,53402	77,19561	20	20
405,55049	38,58452	77,15444	20	20
406,05641	38,63502	77,11181	20	20
406,54855	38,68553	77,0654	20	20
407,05702	38,73603	77,02698	20	20
407,55784	38,78653	76,98527	20	20
408,07904	38,83704	76,94155	20	20
408,57046	38,88754	76,89862	20	20
409,07525	38,93804	76,85833	20	20
409,58038	38,98855	76,82316	20	20
410,09503	39,03905	76,7789	20	20
410,59421	39,08955	76,73242	20	20
411,10259	39,14006	76,68512	20	20
411,61669	39,19056	76,64827	20	20
412,12058	39,24106	76,60504	20	20
412,61544	39,29157	76,55946	20	20
413,12727	39,34207	76,51901	20	20
413,62915	39,39257	76,47317	20	20
414,14173	39,44308	76,42446	20	20
414,64302	39,49358	76,38642	20	20
415,14582	39,54408	76,34399	20	20
415,65639	39,59459	76,30468	20	20
416,16	39,64509	76,26022	20	20
416,66529	39,69559	76,21875	20	20
417,17361	39,7461	76,17644	20	20
417,68393	39,7966	76,13869	20	20
418,17751	39,8471	76,10054	20	20
418,68586	39,89761	76,05784	20	20
419,17874	39,94811	76,01262	20	20
419,70244	39,99861	75,97419	20	20
420,20241	40,04912	75,93467	20	20
420,71693	40,09962	75,8932	20	20
421,21331	40,15012	75,85237	20	20
421,72844	40,20063	75,81072	20	20
422,23383	40,25113	75,76722	20	20
422,72823	40,30163	75,71805	20	20
423,24152	40,35214	75,68453	20	20
423,7516	40,40264	75,64218	20	20
424,24412	40,45314	75,59873	20	20
424,74349	40,50365	75,56635	20	20
425,26372	40,55415	75,52439	20	20
425,76312	40,60465	75,4804	20	20
426,27772	40,65516	75,44537	20	20
426,77095	40,70566	75,40926	20	20
427,2828	40,75616	75,37048	20	20
427,79646	40,80667	75,32568	20	20
428,29353	40,85717	75,28626	20	20
428,80081	40,90767	75,24369	20	20
429,29379	40,95818	75,20416	20	20
429,81296	41,00868	75,15897	20	20
430,31609	41,05918	75,11295	20	20
430,81013	41,10969	75,06543	20	20
431,31179	41,16019	75,02549	20	20
431,8276	41,21069	74,98123	20	20
432,33511	41,2612	74,93841	20	20
432,84374	41,3117	74,90315	20	20
433,33359	41,3622	74,86022	20	20
433,84581	41,41271	74,8291	20	20
434,35211	41,46321	74,78769	20	20
434,85391	41,51371	74,74236	20	20
435,36495	41,56422	74,70494	20	20
435,86236	41,61472	74,66	20	20
436,36387	41,66522	74,61611	20	20
436,87969	41,71573	74,572	20	20
437,38071	41,76623	74,53507	20	20
437,88042	41,81673	74,49225	20	20
438,38298	41,86724	74,44929	20	20
438,89243	41,91774	74,41483	20	20
439,3993	41,96824	74,37039	20	20
439,90573	42,01875	74,32477	20	20
440,40461	42,06925	74,28117	20	20
440,91246	42,11975	74,24364	20	20
441,40169	42,17026	74,20359	20	20
441,91569	42,22076	74,16345	20	20
442,42378	42,27126	74,12361	20	20
442,93418	42,32177	74,07549	20	20
443,42528	42,37227	74,03628	20	20
443,94233	42,42277	73,99309	20	20
444,44535	42,47328	73,94806	20	20
444,95095	42,52378	73,90643	20	20
445,47553	42,57428	73,86479	20	20
445,98044	42,62479	73,82327	20	20
446,4874	42,67529	73,77684	20	20
446,98979	42,72579	73,73415	20	20
447,49418	42,7763	73,68327	20	20
447,99993	42,8268	73,64034	20	20
448,51815	42,8773	73,59682	20	20
449,00172	42,92781	73,55368	20	20
449,51292	42,97831	73,51247	20	20
450,0165	43,02881	73,46831	20	20
450,52474	43,07931	73,42568	20	20
451,02216	43,12982	73,38715	20	20
451,54408	43,18032	73,34479	20	20
452,0318	43,23082	73,3008	20	20
452,5476	43,28133	73,25785	20	20
453,05925	43,33183	73,21451	20	20
453,55173	43,38233	73,1795	20	20
454,0588	43,43284	73,13595	20	20
454,55505	43,48334	73,09333	20	20
455,08236	43,53384	73,05313	20	20
455,56879	43,58435	73,00739	20	20
456,08213	43,63485	72,96145	20	20
456,57832	43,68535	72,92092	20	20
457,08709	43,73586	72,87217	20	20
457,58744	43,78636	72,83859	20	20
458,08711	43,83686	72,79925	20	20
458,58229	43,88737	72,7573	20	20
459,0874	43,93787	72,71741	20	20
459,58929	43,98837	72,68228	20	20
460,08791	44,03888	72,64513	20	20
460,59263	44,08938	72,60104	20	20
461,11203	44,13988	72,54937	20	20
461,61282	44,19039	72,51366	20	20
462,11247	44,24089	72,46775	20	20
462,6096	44,29139	72,4254	20	20
463,12838	44,3419	72,38145	20	20
463,61304	44,3924	72,33787	20	20
464,13106	44,4429	72,2888	20	20
464,63125	44,49341	72,24585	20	20
465,1358	44,54391	72,19846	20	20
465,63446	44,59441	72,15527	20	20
466,15041	44,64492	72,12255	20	20
466,64868	44,69542	72,08045	20	20
467,15793	44,74592	72,03016	20	20
467,66541	44,79643	71,99833	20	20
468,16829	44,84693	71,95203	20	20
468,66837	44,89743	71,9148	20	20
469,16901	44,94794	71,87193	20	20
469,67525	44,99844	71,82069	20	20
470,17658	45,04894	71,78248	20	20
470,68678	45,09945	71,74217	20	20
471,19649	45,14995	71,6982	20	20
471,69669	45,20045	71,65339	20	20
472,20104	45,25096	71,60909	20	20
472,71124	45,30146	71,56332	20	20
473,21658	45,35196	71,51615	20	20
473,71833	45,40247	71,47137	20	20
474,22693	45,45297	71,43692	20	20
474,73627	45,50347	71,39409	20	20
475,23626	45,55398	71,35183	20	20
475,747	45,60448	71,30328	20	20
476,24835	45,65498	71,26475	20	20
476,74817	45,70549	71,23446	20	20
477,25535	45,75599	71,18255	20	20
477,75409	45,80649	71,1396	20	20
478,26888	45,857	71,08992	20	20
478,76809	45,9075	71,04567	20	20
479,27674	45,958	70,99816	20	20
479,78199	46,00851	70,95259	20	20
480,27957	46,05901	70,90979	20	20
480,78685	46,10951	70,8683	20	20
481,31117	46,16002	70,82009	20	20
481,80256	46,21052	70,77297	20	20
482,30997	46,26102	70,72316	20	20
482,81895	46,31153	70,69137	20	20
483,31436	46,36203	70,65271	20	20
483,82148	46,41253	70,61256	20	20
484,32766	46,46304	70,57119	20	20
484,82438	46,51354	70,53085	20	20
485,33521	46,56404	70,48255	20	20
485,84477	46,61455	70,4376	20	20
486,35404	46,66505	70,39988	20	20
486,85173	46,71555	70,35751	20	20
487,35789	46,76606	70,3138	20	20
487,86282	46,81656	70,27543	20	20
488,3834	46,86706	70,22669	20	20
488,88255	46,91757	70,18363	20	20
489,38472	46,96807	70,13429	20	20
489,88972	47,01857	70,08767	20	20
490,4012	47,06908	70,04675	20	20
490,91094	47,11958	70,00812	20	20
491,41278	47,17008	69,95873	20	20
491,91251	47,22059	69,92162	20	20
492,41684	47,27109	69,88452	20	20
492,92679	47,32159	69,84004	20	20
493,43136	47,3721	69,80418	20	20
493,9432	47,4226	69,76382	20	20
494,43651	47,4731	69,7307	20	20
494,95601	47,52361	69,69409	20	20
495,45041	47,57411	69,65649	20	20
495,95368	47,62461	69,61767	20	20
496,45908	47,67512	69,57203	20	20
496,95783	47,72562	69,52627	20	20
497,47144	47,77612	69,48932	20	20
497,98082	47,82663	69,44801	20	20
498,48489	47,87713	69,40022	20	20
498,98446	47,92763	69,35037	20	20
499,48911	47,97814	69,30158	20	20
500,015	48,02864	69,25501	20	20
500,5017	48,07914	69,2066	20	20
501,00942	48,12964	69,15187	20	20
501,50855	48,18015	69,11173	20	20
502,01235	48,23065	69,06314	20	20
502,51558	48,28115	69,02156	20	20
503,02594	48,33166	68,98144	20	20
503,52274	48,38216	68,9341	20	20
504,02893	48,43266	68,89431	20	20
504,5341	48,48317	68,84407	20	20
505,04046	48,53367	68,80108	20	20
505,55027	48,58417	68,7587	20	20
506,04865	48,63468	68,71583	20	20
506,55573	48,68518	68,66599	20	20
507,05515	48,73568	68,64121	20	20
507,56848	48,78619	68,59736	20	20
508,06645	48,83669	68,5586	20	20
508,57079	48,88719	68,50508	20	20
509,0856	48,9377	68,46801	20	20
509,58879	48,9882	68,42761	20	20
510,08398	49,0387	68,38325	20	20
510,57872	49,08921	68,3412	20	20
511,08829	49,13971	68,29613	20	20
511,58413	49,19021	68,2579	20	20
512,08723	49,24072	68,22088	20	20
512,61047	49,29122	68,17738	20	20
513,10299	49,34172	68,13702	20	20
513,61401	49,39223	68,09847	20	20
514,10861	49,44273	68,05614	20	20
514,62688	49,49323	68,01383	20	20
515,12816	49,54374	67,96699	20	20
515,63181	49,59424	67,92637	20	20
516,13945	49,64474	67,89003	20	20
516,64202	49,69525	67,85262	20	20
517,15425	49,74575	67,80583	20	20
517,65178	49,79625	67,7696	20	20
518,15488	49,84676	67,72709	20	20
518,65931	49,89726	67,68593	20	20
519,16639	49,94776	67,64337	20	20
519,66855	49,99827	67,60968	20	20
520,16847	50,04877	67,56777	20	20
520,67441	50,09927	67,52627	20	20
521,17374	50,14978	67,48527	20	20
521,67792	50,20028	67,44701	20	20
522,19061	50,25078	67,40613	20	20
522,68681	50,30129	67,36396	20	20
523,20048	50,35179	67,31656	20	20
523,70483	50,40229	67,27221	20	20
524,20741	50,4528	67,21888	20	20
524,70321	50,5033	67,17987	20	20
525,21104	50,5538	67,1418	20	20
525,71934	50,60431	67,10815	20	20
526,22003	50,65481	67,06327	20	20
526,72821	50,70531	67,03498	20	20
527,23458	50,75582	66,99729	20	20
527,74078	50,80632	66,95442	20	20
528,24775	50,85682	66,91651	20	20
528,75773	50,90733	66,88023	20	20
529,26276	50,95783	66,83673	20	20
529,77637	51,00833	66,80124	20	20
530,27388	51,05884	66,75462	20	20
530,77656	51,10934	66,72858	20	20
531,27935	51,15984	66,69033	20	20
531,79044	51,21035	66,65312	20	20
532,30163	51,26085	66,61537	20	20
532,80959	51,31135	66,57447	20	20
533,31251	51,36186	66,53272	20	20
533,82047	51,41236	66,49369	20	20
534,33173	51,46286	66,44965	20	20
534,83745	51,51337	66,41437	20	20
535,34773	51,56387	66,37063	20	20
535,86191	51,61437	66,33002	20	20
536,37202	51,66488	66,29204	20	20
536,8742	51,71538	66,26026	20	20
537,38495	51,76588	66,21835	20	20
537,88568	51,81639	66,17261	20	20
538,39565	51,86689	66,13282	20	20
538,90196	51,91739	66,10421	20	20
539,39275	51,9679	66,06704	20	20
539,89505	52,0184	66,03793	20	20
540,40758	52,0689	65,99679	20	20
540,90908	52,11941	65,95955	20	20
541,41412	52,16991	65,91289	20	20
541,92253	52,22041	65,87979	20	20
542,42162	52,27092	65,8422	20	20
542,9293	52,32142	65,79589	20	20
543,43704	52,37192	65,76273	20	20
543,93554	52,42243	65,72282	20	20
544,43808	52,47293	65,67493	20	20
544,94422	52,52343	65,6416	20	20
545,4611	52,57394	65,60416	20	20
545,96239	52,62444	65,56506	20	20
546,47953	52,67494	65,53442	20	20
546,96849	52,72545	65,49647	20	20
547,46735	52,77595	65,46323	20	20
547,97161	52,82645	65,4288	20	20
548,47211	52,87696	65,39653	20	20
548,98843	52,92746	65,34944	20	20
549,47939	52,97796	65,31842	20	20
549,98176	53,02847	65,27805	20	20
550,49033	53,07897	65,24152	20	20
550,99501	53,12947	65,20468	20	20
551,49477	53,17997	65,16749	20	20
551,99383	53,23048	65,12453	20	20
552,49948	53,28098	65,07523	20	20
552,99838	53,33148	65,04221	20	20
553,49079	53,38199	65,00905	20	20
554,00933	53,43249	64,96651	20	20
554,50173	53,48299	64,93307	20	20
555,00904	53,5335	64,89973	20	20
555,50235	53,584	64,86225	20	20
556,0189	53,6345	64,82913	20	20
556,52618	53,68501	64,79253	20	20
557,0317	53,73551	64,75512	20	20
557,52423	53,78601	64,71122	20	20
558,03235	53,83652	64,68462	20	20
558,52733	53,88702	64,64849	20	20
559,03441	53,93752	64,61016	20	20
559,55112	53,98803	64,57891	20	20
560,05127	54,03853	64,53856	20	20
560,55229	54,08903	64,49774	20	20
561,05712	54,13954	64,46263	20	20
561,56442	54,19004	64,42455	20	20
562,07189	54,24054	64,38339	20	20
562,58085	54,29105	64,35364	20	20
563,08459	54,34155	64,32072	20	20
563,59152	54,39205	64,28876	20	20
564,09516	54,44256	64,24945	20	20
564,60685	54,49306	64,22185	20	20
565,11613	54,54356	64,18467	20	20
565,62484	54,59407	64,14443	20	20
566,12624	54,64457	64,11834	20	20
566,63892	54,69507	64,0792	20	20
567,15187	54,74558	64,05054	20	20
567,64982	54,79608	64,0156	20	20
568,16012	54,84658	63,98223	20	20
568,66617	54,89709	63,94665	20	20
569,17131	54,94759	63,90869	20	20
569,67384	54,99809	63,87743	20	20
570,1913	55,0486	63,8401	20	20
570,69004	55,0991	63,79932	20	20
571,194	55,1496	63,76938	20	20
571,70001	55,20011	63,73785	20	20
572,21673	55,25061	63,70563	20	20
572,71449	55,30111	63,67252	20	20
573,21677	55,35162	63,64319	20	20
573,73957	55,40212	63,60683	20	20
574,22394	55,45262	63,57342	20	20
574,73663	55,50313	63,54179	20	20
575,24943	55,55363	63,50028	20	20
575,74546	55,60413	63,47331	20	20
576,25177	55,65464	63,43565	20	20
576,75928	55,70514	63,41265	20	20
577,27781	55,75564	63,36991	20	20
577,77143	55,80615	63,34675	20	20
578,28145	55,85665	63,3034	20	20
578,79771	55,90715	63,27797	20	20
579,2911	55,95766	63,24252	20	20
579,79623	56,00816	63,2154	20	20
580,30822	56,05866	63,17985	20	20
580,81904	56,10917	63,15926	20	20
581,32263	56,15967	63,12705	20	20
581,82467	56,21017	63,09313	20	20
582,32333	56,26068	63,06105	20	20
582,83256	56,31118	63,02276	20	20
583,33773	56,36168	62,99588	20	20
583,84314	56,41219	62,96986	20	20
584,33495	56,46269	62,93948	20	20
584,86021	56,51319	62,90075	20	20
585,35649	56,5637	62,8805	20	20
585,86634	56,6142	62,84712	20	20
586,37259	56,6647	62,81819	20	20
586,87445	56,71521	62,78613	20	20
587,37859	56,76571	62,75845	20	20
587,88271	56,81621	62,72556	20	20
588,39449	56,86672	62,69182	20	20
588,89723	56,91722	62,66249	20	20
589,40591	56,96772	62,62438	20	20
589,91402	57,01823	62,60135	20	20
590,42498	57,06873	62,57428	20	20
590,93493	57,11923	62,54098	20	20
591,44433	57,16974	62,51162	20	20
591,93853	57,22024	62,48217	20	20
592,43979	57,27074	62,46152	20	20
592,94086	57,32125	62,43056	20	20
593,4559	57,37175	62,39707	20	20
593,97199	57,42225	62,3704	20	20
594,47254	57,47276	62,33882	20	20
594,97625	57,52326	62,31218	20	20
595,48398	57,57376	62,2791	20	20
595,98935	57,62427	62,25196	20	20
596,49004	57,67477	62,21791	20	20
596,99124	57,72527	62,18534	20	20
597,50791	57,77578	62,15947	20	20
598,00647	57,82628	62,12672	20	20
598,49994	57,87678	62,09071	20	20
599,00065	57,92729	62,05687	20	20
599,50756	57,97779	62,02829	20	20
600,00429	58,02829	62,00581	20	20
600,52461	58,0788	61,96968	20	20
601,02455	58,1293	61,94387	20	20
601,52904	58,1798	61,92237	20	20
602,03027	58,2303	61,89121	20	20
602,53966	58,28081	61,86563	20	20
603,04195	58,33131	61,83216	20	20
603,53661	58,38181	61,80779	20	20
604,04747	58,43232	61,7776	20	20
604,55259	58,48282	61,74901	20	20
605,06834	58,53332	61,71837	20	20
605,56706	58,58383	61,69643	20	20
606,07554	58,63433	61,65905	20	20
606,58248	58,68483	61,63811	20	20
607,06994	58,73534	61,60846	20	20
607,59365	58,78584	61,57904	20	20
608,09096	58,83634	61,55225	20	20
608,59258	58,88685	61,52186	20	20
609,10976	58,93735	61,49901	20	20
609,60426	58,98785	61,46294	20	20
610,12123	59,03836	61,43633	20	20
610,61374	59,08886	61,40447	20	20
611,13894	59,13936	61,37875	20	20
611,62759	59,18987	61,34064	20	20
612,12647	59,24037	61,31943	20	20
612,65781	59,29087	61,28817	20	20
613,15915	59,34138	61,25437	20	20
613,66441	59,39188	61,23321	20	20
614,17306	59,44238	61,20667	20	20
614,67612	59,49289	61,17728	20	20
615,1761	59,54339	61,15119	20	20
615,6867	59,59389	61,11761	20	20
616,19796	59,6444	61,09343	20	20
616,68946	59,6949	61,06258	20	20
617,20072	59,7454	61,04106	20	20
617,70288	59,79591	61,01059	20	20
618,21618	59,84641	60,98674	20	20
618,72186	59,89691	60,96149	20	20
619,22417	59,94742	60,93415	20	20
619,72451	59,99792	60,90562	20	20
620,23997	60,04842	60,87556	20	20
620,746	60,09893	60,85246	20	20
621,24588	60,14943	60,82788	20	20
621,75833	60,19993	60,79997	20	20
622,24838	60,25044	60,77459	20	20
622,74138	60,30094	60,74174	20	20
623,26083	60,35144	60,72633	20	20
623,76131	60,40195	60,70653	20	20
624,2627	60,45245	60,67174	20	20
624,77872	60,50295	60,64758	20	20
625,27166	60,55346	60,62152	20	20
625,7781	60,60396	60,5926	20	20
626,29164	60,65446	60,56059	20	20
626,7821	60,70497	60,53275	20	20
627,29747	60,75547	60,49925	20	20
627,80069	60,80597	60,47501	20	20
628,30698	60,85648	60,44514	20	20
628,80822	60,90698	60,4239	20	20
629,31549	60,95748	60,40167	20	20
629,81761	61,00799	60,37024	20	20
630,32266	61,05849	60,34233	20	20
630,8347	61,10899	60,31272	20	20
631,33447	61,1595	60,29161	20	20
631,83599	61,21	60,26442	20	20
632,3462	61,2605	60,23981	20	20
632,83779	61,31101	60,21175	20	20
633,35316	61,36151	60,18341	20	20
633,85078	61,41201	60,15476	20	20
634,35273	61,46252	60,12643	20	20
634,86134	61,51302	60,10358	20	20
635,36917	61,56352	60,07686	20	20
635,88198	61,61403	60,04262	20	20
636,37801	61,66453	60,0242	20	20
636,88543	61,71503	59,99568	20	20
637,39829	61,76554	59,9693	20	20
637,89136	61,81604	59,94699	20	20
638,39997	61,86654	59,9179	20	20
638,90462	61,91705	59,8893	20	20
639,40594	61,96755	59,8571	20	20
639,90899	62,01805	59,83867	20	20
640,41867	62,06856	59,8118	20	20
640,92007	62,11906	59,77963	20	20
641,43755	62,16956	59,75923	20	20
641,94864	62,22007	59,73391	20	20
642,43903	62,27057	59,71682	20	20
642,95783	62,32107	59,69325	20	20
643,45446	62,37158	59,66413	20	20
643,95711	62,42208	59,63958	20	20
644,46412	62,47258	59,61903	20	20
644,97599	62,52309	59,58941	20	20
645,48762	62,57359	59,56427	20	20
645,99303	62,62409	59,54099	20	20
646,5034	62,6746	59,51492	20	20
647,01037	62,7251	59,48819	20	20
647,51465	62,7756	59,46886	20	20
648,01403	62,82611	59,43918	20	20
648,52371	62,87661	59,41328	20	20
649,02737	62,92711	59,39022	20	20
649,53766	62,97762	59,36171	20	20
650,04497	63,02812	59,33151	20	20
650,5411	63,07862	59,29896	20	20
651,04574	63,12913	59,27582	20	20
651,5624	63,17963	59,25315	20	20
652,05328	63,23013	59,22602	20	20
652,55492	63,28063	59,19736	20	20
653,0634	63,33114	59,16718	20	20
653,56986	63,38164	59,14205	20	20
654,08281	63,43214	59,1173	20	20
654,58799	63,48265	59,08909	20	20
655,09681	63,53315	59,06325	20	20
655,59625	63,58365	59,03834	20	20
656,10096	63,63416	59,00794	20	20
656,61375	63,68466	58,97423	20	20
657,11772	63,73516	58,95647	20	20
657,61732	63,78567	58,93004	20	20
658,13351	63,83617	58,89514	20	20
658,64504	63,88667	58,88162	20	20
659,15281	63,93718	58,85882	20	20
659,66588	63,98768	58,82894	20	20
660,17073	64,03818	58,81105	20	20
660,68811	64,08869	58,78253	20	20
661,18784	64,13919	58,76148	20	20
661,68983	64,18969	58,73585	20	20
662,20199	64,2402	58,70639	20	20
662,71285	64,2907	58,67539	20	20
663,21109	64,3412	58,65535	20	20
663,72688	64,39171	58,63032	20	20
664,22711	64,44221	58,6069	20	20
664,73589	64,49271	58,58309	20	20
665,2426	64,54322	58,55664	20	20
665,75716	64,59372	58,52995	20	20
666,25188	64,64422	58,51131	20	20
666,75618	64,69473	58,48195	20	20
667,2679	64,74523	58,45443	20	20
667,77469	64,79573	58,4239	20	20
668,26613	64,84624	58,41313	20	20
668,77356	64,89674	58,39734	20	20
669,28109	64,94724	58,37106	20	20
669,7907	64,99775	58,34319	20	20
670,2979	65,04825	58,30904	20	20
670,80046	65,09875	58,29005	20	20
671,30539	65,14926	58,26596	20	20
671,83151	65,19976	58,2381	20	20
672,33367	65,25026	58,21274	20	20
672,82611	65,30077	58,18106	20	20
673,3436	65,35127	58,15191	20	20
673,84909	65,40177	58,12992	20	20
674,35026	65,45228	58,10448	20	20
674,86545	65,50278	58,07255	20	20
675,36911	65,55328	58,03971	20	20
675,86437	65,60379	58,00866	20	20
676,37897	65,65429	57,97343	20	20
676,90039	65,70479	57,94955	20	20
677,4063	65,7553	57,91303	20	20
677,90936	65,8058	57,87392	20	20
678,42261	65,8563	57,83877	20	20
678,93467	65,90681	57,80157	20	20
679,43364	65,95731	57,75953	20	20
679,9492	66,00781	57,72192	20	20
680,45156	66,05832	57,68183	20	20
680,96038	66,10882	57,63412	20	20
681,46179	66,15932	57,60399	20	20
681,95835	66,20983	57,56496	20	20
682,46718	66,26033	57,52674	20	20
682,96619	66,31083	57,49806	20	20
683,45282	66,36134	57,46514	20	20
683,96004	66,41184	57,43453	20	20
684,44514	66,46234	57,41148	20	20
684,93126	66,51285	57,38949	20	20
685,43527	66,56335	57,37363	20	20
685,92022	66,61385	57,34665	20	20
686,41359	66,66436	57,34053	20	20
686,89147	66,71486	57,32648	20	20
687,38702	66,76536	57,31205	20	20
687,88351	66,81587	57,30239	20	20
688,38338	66,86637	57,29387	20	20
688,87662	66,91687	57,28335	20	20
689,36986	66,96738	57,27377	20	20
689,88013	67,01788	57,25896	20	20
690,35862	67,06838	57,2543	20	20
690,8696	67,11889	57,25182	20	20
691,37206	67,16939	57,24594	20	20
691,86991	67,21989	57,24	20	20
692,37287	67,2704	57,23661	20	20
692,88085	67,3209	57,23494	20	20
693,37321	67,3714	57,23148	20	20
693,88596	67,42191	57,22724	20	20
694,38804	67,47241	57,22283	20	20
694,906	67,52291	57,21699	20	20
695,39651	67,57342	57,21264	20	20
695,91189	67,62392	57,2061	20	20
696,41603	67,67442	57,1999	20	20
696,92034	67,72493	57,19343	20	20
697,44195	67,77543	57,18918	20	20
697,95519	67,82593	57,18411	20	20
698,47303	67,87644	57,17985	20	20
698,97574	67,92694	57,17553	20	20
699,47766	67,97744	57,17312	20	20
699,99244	68,02795	57,16967	20	20
700,49534	68,07845	57,16704	20	20
701,00604	68,12895	57,16617	20	20
701,51933	68,17946	57,16362	20	20
702,02856	68,22996	57,16193	20	20
702,54648	68,28046	57,15769	20	20
703,05825	68,33096	57,15351	20	20
703,56457	68,38147	57,15182	20	20
704,0847	68,43197	57,14925	20	20
704,58671	68,48247	57,14577	20	20
705,09315	68,53298	57,14153	20	20
705,59516	68,58348	57,13821	20	20
706,11194	68,63398	57,13558	20	20
706,63136	68,68449	57,13543	20	20
707,1328	68,73499	57,1359	20	20
707,64867	68,78549	57,13599	20	20
708,15225	68,836	57,13507	20	20
708,65282	68,8865	57,13434	20	20
709,17702	68,937	57,13265	20	20
709,67938	68,98751	57,13072	20	20
710,17514	69,03801	57,12997	20	20
710,69746	69,08851	57,12838	20	20
711,18824	69,13902	57,12671	20	20
711,70003	69,18952	57,12582	20	20
712,21825	69,24002	57,12331	20	20
712,71526	69,29053	57,11988	20	20
713,23008	69,34103	57,11824	20	20
713,72842	69,39153	57,1165	20	20
714,2476	69,44204	57,114	20	20
714,73209	69,49254	57,11137	20	20
715,2401	69,54304	57,1071	20	20
715,7466	69,59355	57,1037	20	20
716,24747	69,64405	57,10124	20	20
716,75082	69,69455	57,09728	20	20
717,25296	69,74506	57,09517	20	20
717,76094	69,79556	57,09559	20	20
718,25631	69,84606	57,09558	20	20
718,7499	69,89657	57,09384	20	20
719,26493	69,94707	57,09247	20	20
719,77212	69,99757	57,09212	20	20
720,26905	70,04808	57,08986	20	20
720,77285	70,09858	57,08813	20	20
721,26195	70,14908	57,0864	20	20
721,77475	70,19959	57,08388	20	20
722,27388	70,25009	57,08218	20	20
722,78207	70,30059	57,08297	20	20
723,28674	70,3511	57,08126	20	20
723,78434	70,4016	57,07878	20	20
724,2846	70,4521	57,0772	20	20
724,79011	70,50261	57,0761	20	20
725,29652	70,55311	57,07238	20	20
725,80217	70,60361	57,06592	20	20
726,29786	70,65412	57,06202	20	20
726,80514	70,70462	57,06003	20	20
727,31007	70,75512	57,05656	20	20
727,82383	70,80563	57,05659	20	20
728,31788	70,85613	57,05635	20	20
728,82141	70,90663	57,05699	20	20
729,31596	70,95714	57,05782	20	20
729,81513	71,00764	57,05776	20	20
730,32603	71,05814	57,05868	20	20
730,83283	71,10865	57,05876	20	20
731,33822	71,15915	57,05703	20	20
731,8325	71,20965	57,05617	20	20
732,34644	71,26016	57,05448	20	20
732,85463	71,31066	57,05361	20	20
733,34976	71,36116	57,05274	20	20
733,85334	71,41167	57,04932	20	20
734,35921	71,46217	57,04863	20	20
734,87673	71,51267	57,04881	20	20
735,36625	71,56318	57,0483	20	20
735,88171	71,61368	57,05018	20	20
736,39508	71,66418	57,05365	20	20
736,8877	71,71469	57,05464	20	20
737,39631	71,76519	57,05295	20	20
737,8981	71,81569	57,04721	20	20
738,40644	71,8662	57,04442	20	20
738,92064	71,9167	57,04357	20	20
739,42875	71,9672	57,04357	20	20
739,93641	72,01771	57,04356	20	20
740,44675	72,06821	57,04268	20	20
740,946	72,11871	57,04113	20	20
741,44958	72,16922	57,04024	20	20
741,95606	72,21972	57,03603	20	20
742,48042	72,27022	57,03263	20	20
742,97055	72,32073	57,0301	20	20
743,4811	72,37123	57,02765	20	20
744,00059	72,42173	57,02678	20	20
744,50062	72,47224	57,02678	20	20
745,01661	72,52274	57,02678	20	20
745,53413	72,57324	57,02678	20	20
746,02049	72,62375	57,02586	20	20
746,52978	72,67425	57,02188	20	20
747,03897	72,72475	57,01465	20	20
747,54254	72,77526	57,01122	20	20
748,06005	72,82576	57,00823	20	20
748,56374	72,87626	57,00528	20	20
749,07643	72,92677	57,00313	20	20
749,58589	72,97727	57,00411	20	20
750,09941	73,02777	57,00313	20	20
750,59968	73,07828	57,00238	20	20
751,10771	73,12878	57,00074	20	20
751,62	73,17928	56,99831	20	20
752,12285	73,22979	56,99573	20	20
752,63288	73,28029	56,99403	20	20
753,13411	73,33079	56,99147	20	20
753,63977	73,38129	56,9907	20	20
754,14605	73,4318	56,99069	20	20
754,64973	73,4823	56,99153	20	20
755,16365	73,5328	56,99154	20	20
755,66645	73,58331	56,99237	20	20
756,16751	73,63381	56,99236	20	20
756,66645	73,68431	56,99225	20	20
757,16975	73,73482	56,99196	20	20
757,68174	73,78532	56,9906	20	20
758,18383	73,83582	56,98977	20	20
758,6897	73,88633	56,98894	20	20
759,1941	73,93683	56,98825	20	20
759,69949	73,98733	56,98104	20	20
